"state_name","state_abbr","county_name","county_fips","votes_gop_2020","votes_dem_2020","total_votes_2020","per_gop_2020","per_dem_2020","per_point_diff_2020","votes_dem_2016","votes_gop_2016","total_votes_2016","per_dem_2016","per_gop_2016","per_point_diff_2016","total_votes_2012","votes_dem_2012","votes_gop_2012","per_dem_2012","per_gop_2012","per_point_diff_2012"
"Pennsylvania","PA","Bucks County",42017,187367,204712,396234,0.472869566973051,0.516644205191882,-0.0437746382188303,165861,163873,342572,0.484163912987635,0.478360753359878,0.00580315962775707,319407,159598,155876,0.499669700413579,0.488016856236714,0.0116528441768652
"Pennsylvania","PA","Butler County",42019,74359,37508,113305,0.65627289175235,0.331035700101496,0.325237191650854,26834,61388,92027,0.291588338205092,0.667065100459648,-0.375476762254556,88924,28385,59416,0.319205163960236,0.668166074400612,-0.348960910440376
"Pennsylvania","PA","Cambria County",42021,48085,21730,70574,0.681341570550061,0.307903760591719,0.373437809958342,17798,40510,60167,0.29580999551249,0.673292668738677,-0.377482673226187,57718,23181,33464,0.401625142936346,0.579784469316331,-0.178159326379985
"Pennsylvania","PA","Cameron County",42023,1771,634,2434,0.727608874281019,0.260476581758422,0.467132292522597,469,1495,2024,0.231719367588933,0.738636363636364,-0.506916996047431,1967,677,1264,0.344178952719878,0.642602948652771,-0.298423995932893
"Pennsylvania","PA","Carbon County",42025,21984,11212,33629,0.653721490380326,0.333402717892295,0.320318772488031,8917,18714,28721,0.310469691166742,0.651578984018662,-0.34110929285192,24232,11040,12710,0.455595906239683,0.524513040607461,-0.0689171343677781
"Pennsylvania","PA","Centre County",42027,36372,40055,77493,0.469358522705277,0.516885396100293,-0.0475268733950163,36555,35099,75394,0.484852906066796,0.465541024484707,0.0193118815820887,68801,33677,33697,0.489484164474354,0.489774857923577,-0.000290693449223112
"Pennsylvania","PA","Chester County",42029,128565,182372,315753,0.407169528080493,0.577578043597369,-0.170408515516876,140188,115582,266637,0.525763491188395,0.433480724730626,0.0922827664577685,248295,122232,123280,0.492285386334803,0.496506172093679,-0.00422078575887552
"Pennsylvania","PA","Clarion County",42031,14578,4678,19493,0.74785820550967,0.239983583850613,0.507874621659057,4256,12545,17481,0.243464332704079,0.717636290830044,-0.474171958125965,15227,4731,10228,0.310698102055559,0.671701582714914,-0.361003480659355
"Pennsylvania","PA","Clearfield County",42033,29203,9673,39496,0.739391330767673,0.244910877050841,0.494480453716832,7700,23909,32692,0.235531628532974,0.731341000856479,-0.495809372323504,31894,11093,20303,0.347808365209757,0.636577412679501,-0.288769047469744
"Pennsylvania","PA","Clinton County",42035,11902,5502,17625,0.675290780141844,0.312170212765957,0.363120567375886,4533,9701,14839,0.305478805849451,0.653750252712447,-0.348271446862996,12663,5503,6941,0.43457316591645,0.548132354102503,-0.113559188186054
"Pennsylvania","PA","Columbia County",42037,20098,10532,31171,0.644765968368034,0.337878155978313,0.306887812389721,8502,17387,27127,0.313414679102002,0.640948132856564,-0.327533453754562,24305,10424,13445,0.428882945895906,0.553178358362477,-0.124295412466571
"Pennsylvania","PA","Crawford County",42039,28559,12924,42004,0.679911437005999,0.30768498238263,0.372226454623369,10215,23912,35563,0.287236734808649,0.672384219554031,-0.385147484745381,33089,13024,19497,0.393605125570431,0.589229048928647,-0.195623923358216
"Pennsylvania","PA","Cumberland County",42041,77212,62245,141595,0.545301740880681,0.439598855891804,0.105702884988877,44282,65649,115068,0.384833315952306,0.570523516529357,-0.18569020057705,109964,43983,64365,0.399976355898294,0.585327925502892,-0.185351569604598
"Pennsylvania","PA","Dauphin County",42043,66408,78983,147368,0.450627001791434,0.535957602736008,-0.0853306009445741,64287,60620,130160,0.49390749846343,0.465734480639213,0.0281730178242163,122625,64209,56838,0.523620795107034,0.463510703363914,0.0601100917431193
"Pennsylvania","PA","Delaware County",42045,118532,206423,329006,0.360273064928907,0.62741408971265,-0.267141024783743,169169,106559,284832,0.593925542073924,0.374111757105943,0.219813784967981,272853,164805,105270,0.604006552979077,0.385812140603182,0.218194412375895
"Pennsylvania","PA","Elk County",42047,12140,4522,16906,0.718088252691352,0.267479001537916,0.450609251153437,3637,9704,13854,0.262523458928829,0.700447524180742,-0.437924065251913,12425,5144,7099,0.414004024144869,0.571348088531187,-0.157344064386318
"Pennsylvania","PA","Erie County",42049,66869,68286,137083,0.487799362430061,0.498136165680646,-0.0103368032505854,54820,57168,117240,0.467587853974753,0.487615148413511,-0.0200272944387581,112732,65136,46102,0.577795124720576,0.408952205230103,0.168842919490473
"Pennsylvania","PA","Fayette County",42051,41227,20444,62139,0.663464169040377,0.329004329004329,0.334459840036048,17826,34388,53426,0.333657769625276,0.643656646576573,-0.309998876951297,48196,21841,25845,0.453170387584032,0.536247821395966,-0.0830774338119346
"Pennsylvania","PA","Forest County",42053,1882,728,2646,0.711262282690854,0.275132275132275,0.436130007558579,626,1680,2398,0.261050875729775,0.700583819849875,-0.4395329441201,2308,894,1381,0.38734835355286,0.598353552859619,-0.211005199306759
"Pennsylvania","PA","Franklin County",42055,57245,22422,80783,0.70862681504772,0.277558397187527,0.431068417860193,17322,49554,69345,0.249794505732209,0.714600908500973,-0.464806402768765,62802,18910,43072,0.301105060348397,0.685838030635967,-0.38473297028757
"Pennsylvania","PA","Fulton County",42057,6824,1085,7977,0.855459445906983,0.136016046132631,0.719443399774351,904,5676,6743,0.134064956250927,0.841761827079935,-0.707696870829008,6148,1297,4780,0.210962914769031,0.777488614183474,-0.566525699414444
"Pennsylvania","PA","Greene County",42059,12579,4911,17669,0.711924840115456,0.277944422434773,0.433980417680684,4157,10394,14955,0.277967235038449,0.69501838849883,-0.417051153460381,13726,5564,7985,0.405362086551071,0.581742678129098,-0.176380591578027
"Pennsylvania","PA","Huntingdon County",42061,17061,5445,22792,0.748552123552124,0.238899613899614,0.50965250965251,4487,14369,19496,0.23014977431268,0.73702297907263,-0.506873204759951,17587,5383,11953,0.306078353329164,0.679649741286177,-0.373571387957014
"Pennsylvania","PA","Indiana County",42063,28089,12634,41198,0.681804941987475,0.306665372105442,0.375139569882033,11468,24920,37728,0.303965224766751,0.660517387616624,-0.356552162849873,36180,14403,21187,0.398092868988391,0.585599778883361,-0.18750690989497
"Pennsylvania","PA","Jefferson County",42065,17960,4527,22824,0.786890991938311,0.198343848580442,0.588547143357869,3437,14533,18551,0.185273031103445,0.783407902538947,-0.598134871435502,17072,4535,12288,0.265639643861293,0.719775070290534,-0.454135426429241
"Pennsylvania","PA","Juniata County",42067,9649,2253,12043,0.801212322511002,0.187079631321099,0.614132691189903,1810,8234,10402,0.174004999038646,0.791578542587964,-0.617573543549317,9480,2533,6821,0.267194092827004,0.719514767932489,-0.452320675105485
"Pennsylvania","PA","Lackawanna County",42069,52334,61991,115410,0.45346157178754,0.537137163157439,-0.0836755913698985,51593,48102,102740,0.50217052754526,0.468191551489196,0.0339789760560639,97116,61309,34730,0.631296593764158,0.357613575517937,0.273683018246221
"Pennsylvania","PA","Lancaster County",42071,160209,115847,281375,0.569378942692137,0.411717458907152,0.157661483784984,90066,137145,239151,0.376607248140296,0.573466136457719,-0.196858888317423,219677,87108,129364,0.396527629201054,0.588882768792363,-0.192355139591309
"Pennsylvania","PA","Lawrence County",42073,29597,15978,46076,0.64235176664641,0.346774893653963,0.295576872992447,13933,25323,40555,0.3435581309333,0.624411293305388,-0.280853162372087,38816,17427,20915,0.448964344600165,0.538824196207749,-0.0898598516075845
"Pennsylvania","PA","Lebanon County",42075,46731,23932,71858,0.650324250605361,0.33304572907679,0.31727852152857,17860,38804,58906,0.303194920721149,0.658744440294707,-0.355549519573558,53771,18975,34010,0.352885384314965,0.63249707091183,-0.279611686596865
"Pennsylvania","PA","Lehigh County",42077,84259,98288,184713,0.456161721156605,0.532111979124371,-0.0759502579677662,77087,70285,153031,0.503734537446661,0.459286027014134,0.0444485104325267,144922,77029,66091,0.531520404079436,0.45604532093126,0.0754750831481762
"Pennsylvania","PA","Luzerne County",42079,86929,64873,153321,0.566973865289165,0.423118816078685,0.14385504921048,51454,77508,132731,0.387656237050877,0.583947985022338,-0.196291747971461,123741,63974,57969,0.516999216104606,0.468470434213397,0.0485287818912083
"Pennsylvania","PA","Lycoming County",42081,41462,16971,59254,0.699733351334931,0.286411043980153,0.413322307354778,12926,35475,50294,0.257008788324651,0.705352527140414,-0.448343738815763,46214,15104,30490,0.326827368329943,0.659756783658632,-0.332929415328688
"Pennsylvania","PA","McKean County",42083,14083,5098,19466,0.723466557073872,0.261892530566115,0.461574026507757,3802,11159,15572,0.244156177754945,0.716606730028256,-0.472450552273311,15014,5260,9494,0.350339682962568,0.632343146396696,-0.282003463434128
"Pennsylvania","PA","Mercer County",42085,36143,21067,57954,0.623649791213721,0.363512440901405,0.260137350312317,17631,30034,49594,0.355506714521918,0.605597451304593,-0.250090736782675,48065,23082,24304,0.48022469572454,0.505648600853012,-0.0254239051284719
"Pennsylvania","PA","Mifflin County",42087,16670,4603,21502,0.775276718444796,0.214073109478188,0.561203608966608,3563,14050,18239,0.195350622292889,0.770327320576786,-0.574976698283897,16311,4259,11893,0.261112132916437,0.729139844276868,-0.468027711360432
"Pennsylvania","PA","Monroe County",42089,38726,44060,83829,0.461964236719989,0.525593768266352,-0.0636295315463623,31930,31706,65944,0.484198714060415,0.480801892514861,0.00339682154555376,59312,33431,25100,0.563646479633127,0.423185864580523,0.140460615052603
"Pennsylvania","PA","Montgomery County",42091,185460,319511,510157,0.363535147023367,0.626299354904471,-0.262764207881103,251063,160803,427489,0.587296983080266,0.376157047315837,0.211139935764429,401787,227561,169903,0.566372232053302,0.422868335710215,0.143503896343087
"Pennsylvania","PA","Montour County",42093,5844,3771,9817,0.595293877966792,0.384129571152083,0.211164306814709,2851,5274,8535,0.334036321031049,0.61792618629174,-0.283889865260691,7787,3026,4636,0.388596378579684,0.595351226402979,-0.206754847823295
"Pennsylvania","PA","Northampton County",42095,83854,85087,171399,0.489232725978565,0.496426466898873,-0.00719374092030872,65936,71384,142775,0.461817545088426,0.499975485904395,-0.0381579408159692,125883,65014,59242,0.516463700420231,0.470611599660002,0.0458521007602297
"Pennsylvania","PA","Northumberland County",42097,28952,12677,42283,0.684719627273372,0.299813163682804,0.384906463590568,9184,24418,34971,0.262617597437877,0.698235680992823,-0.435618083554946,31512,12392,18516,0.393247017009393,0.587585681645088,-0.194338664635694
"Pennsylvania","PA","Perry County",42099,18293,5950,24652,0.742049326626643,0.241359727405484,0.500689599221159,4630,15613,21153,0.218881482532029,0.738098614853685,-0.519217132321657,18240,5430,12511,0.297697368421053,0.685910087719298,-0.388212719298246
"Pennsylvania","PA","Philadelphia County",42101,132740,603790,741377,0.179045209117628,0.814416956555167,-0.635371747437539,560542,105418,680227,0.824051382847197,0.154974736374769,0.669076646472428,653598,557024,91840,0.852242509922001,0.140514505858341,0.71172800406366
"Pennsylvania","PA","Pike County",42103,19213,13019,32554,0.590188609694661,0.399920132702586,0.190268476992075,9247,16035,26066,0.354753318499194,0.615169185912683,-0.260415867413489,23164,10170,12713,0.439043343118632,0.548825764116733,-0.109782420998101
"Pennsylvania","PA","Potter County",42105,7239,1726,9064,0.798654015887026,0.190423654015887,0.608230361871139,1300,6247,7777,0.167159573100167,0.803266040889803,-0.636106467789636,7205,1892,5199,0.262595419847328,0.721582234559334,-0.458986814712006
"Pennsylvania","PA","Schuylkill County",42107,48871,20727,70603,0.692194382674957,0.293571094712689,0.398623287962268,16724,43937,62750,0.266517928286853,0.700191235059761,-0.433673306772908,57505,24453,32156,0.425232588470568,0.559186157725415,-0.133953569254847
"Pennsylvania","PA","Snyder County",42109,13983,4910,19140,0.730564263322884,0.256530825496343,0.474033437826541,3991,11710,16333,0.244351925549501,0.716953407212392,-0.472601481662891,14962,4672,10050,0.312257719556209,0.671701644165219,-0.35944392460901
"Pennsylvania","PA","Somerset County",42111,31466,8654,40543,0.77611424906889,0.213452383888711,0.562661865180179,7367,27347,35730,0.20618527847747,0.76537923313742,-0.55919395465995,33875,9420,23935,0.278081180811808,0.706568265682657,-0.428487084870849
"Pennsylvania","PA","Sullivan County",42113,2619,921,3595,0.728511821974965,0.256189151599444,0.472322670375522,756,2318,3168,0.238636363636364,0.731691919191919,-0.493055555555556,2934,1028,1859,0.350374914792093,0.633605998636673,-0.283231083844581
"Pennsylvania","PA","Susquehanna County",42115,15207,6236,21752,0.699108127988231,0.286686281721221,0.41242184626701,5065,13295,19200,0.263802083333333,0.692447916666667,-0.428645833333333,17930,6891,10735,0.384327941996654,0.598717233686559,-0.214389291689905
"Pennsylvania","PA","Tioga County",42117,15742,4955,21075,0.746951364175564,0.235112692763938,0.511838671411625,3642,12928,17334,0.210107303565247,0.745817468558902,-0.535710164993654,15943,5053,10599,0.31694160446591,0.664805870915135,-0.347864266449225
"Pennsylvania","PA","Union County",42119,12356,7475,20115,0.614267959234402,0.371613223962217,0.242654735272185,6138,10605,17400,0.352758620689655,0.60948275862069,-0.256724137931034,16187,6063,9863,0.374559831963922,0.609316117872367,-0.234756285908445
"Pennsylvania","PA","Venango County",42121,18569,7585,26528,0.69997738238842,0.285924306393245,0.414053075995175,5889,15254,22096,0.266518826937002,0.690351194786387,-0.423832367849384,20775,7469,12928,0.359518652226233,0.622286401925391,-0.262767749699158
"Pennsylvania","PA","Warren County",42123,14237,6066,20650,0.689443099273608,0.293753026634383,0.395690072639225,4828,12032,17624,0.273944620971403,0.682705401724921,-0.408760780753518,16462,6768,9415,0.411128659944114,0.571923217106062,-0.160794557161949
"Pennsylvania","PA","Washington County",42125,72080,45088,118478,0.608382990935026,0.38056010398555,0.227822886949476,34436,58941,96945,0.355211717984424,0.607983908401671,-0.252772190417247,90078,38503,50455,0.427440662536912,0.560125668864762,-0.132685006327849
"Pennsylvania","PA","Wayne County",42127,18637,9191,28089,0.663498166542063,0.327209939834099,0.336288226707964,6398,15269,22365,0.286071987480438,0.682718533422759,-0.396646545942321,20966,8138,12531,0.388152246494324,0.597681961270629,-0.209529714776304
"Pennsylvania","PA","Westmoreland County",42129,130218,72129,205183,0.634643220929609,0.351534971220813,0.283108249708797,59506,116427,181740,0.327423792230659,0.640623968306372,-0.313200176075712,168709,63380,103429,0.37567646065118,0.613061543841763,-0.237385083190583
"Pennsylvania","PA","Wyoming County",42131,9936,4704,14858,0.668730650154799,0.316597119396958,0.352133530757841,3573,8375,12418,0.287727492349815,0.674424222902239,-0.386696730552424,11214,4812,6189,0.429106474050294,0.551899411449973,-0.122792937399679
"Pennsylvania","PA","York County",42133,146733,88114,238471,0.615307521669301,0.369495661946316,0.245811859722985,67428,126933,203153,0.331907478599873,0.624814794760599,-0.292907316160726,186394,72126,111576,0.386954515703295,0.598602959322725,-0.21164844361943
"Rhode Island","RI","Bristol County",44001,9745,18050,28415,0.342952665845504,0.635227872602499,-0.292275206756995,14532,8910,24691,0.588554534040744,0.360860232473371,0.227694301567373,24563,14943,9216,0.608354028416724,0.375198469242356,0.233155559174368
"Rhode Island","RI","Kent County",44003,42001,49113,93093,0.451172483430548,0.52756920498856,-0.0763967215580119,37582,38141,79691,0.471596541642093,0.478611135510911,-0.00701459386881831,77247,44966,30786,0.582106748482142,0.398539749116471,0.183566999365671
"Rhode Island","RI","Newport County",44005,15722,29486,46148,0.340686486955014,0.638944266273728,-0.298257779318714,22680,14975,39761,0.57040818892885,0.3766253363849,0.19378285254395,40545,23507,16343,0.579775558021951,0.403082994203971,0.17669256381798
"Rhode Island","RI","Providence County",44007,102551,165012,272667,0.376103452196269,0.605177744281486,-0.229074292085217,141597,90321,241818,0.585551944024018,0.373508175570057,0.212043768453961,234092,156022,74344,0.666498641559729,0.317584539411855,0.348914102147873
"Rhode Island","RI","Washington County",44009,29818,44549,76060,0.392032605837497,0.585708651064949,-0.193676045227452,33511,27074,64160,0.5223036159601,0.421976309226933,0.100327306733167,60933,34904,24666,0.572825890732444,0.404805277928216,0.168020612804228
"South Carolina","SC","Abbeville County",45001,8215,4101,12433,0.660741574841149,0.329847985200676,0.330893589640473,3712,6742,10724,0.346139500186498,0.628683327116747,-0.28254382693025,10577,4507,5923,0.426113264630803,0.559988654627966,-0.133875389997164
"South Carolina","SC","Aiken County",45003,51589,32275,85185,0.60561131654634,0.378881258437518,0.226730058108822,25426,45981,74773,0.34004252872026,0.614941222098886,-0.274898693378626,66049,23953,41157,0.362654998561674,0.623128283547064,-0.26047328498539
"South Carolina","SC","Allendale County",45005,835,2718,3593,0.232396326189814,0.756470915669357,-0.524074589479544,2722,788,3578,0.760760201229737,0.220234768026831,0.540525433202907,4257,3335,894,0.783415550857411,0.21000704721635,0.573408503641062
"South Carolina","SC","Anderson County",45007,67565,27169,96093,0.703120934927622,0.282736515667114,0.420384419260508,21040,56109,80296,0.26203048719737,0.698777025007472,-0.436746537810103,71901,22315,48493,0.310357296838709,0.674441245601591,-0.364083948762882
"South Carolina","SC","Bamberg County",45009,2417,4010,6482,0.372878741129281,0.618636223387843,-0.245757482258562,3886,2197,6195,0.6272800645682,0.354640839386602,0.272639225181598,6854,4600,2190,0.671140939597315,0.319521447330026,0.351619492267289
"South Carolina","SC","Barnwell County",45011,5492,4720,10321,0.532118980718923,0.457320027129154,0.0747989535897685,4395,4888,9479,0.463656503850617,0.515666209515772,-0.0520097056651546,9913,5182,4655,0.522747906789065,0.46958539291839,0.0531625138706749
"South Carolina","SC","Beaufort County",45013,53194,43419,97835,0.543711350743599,0.443798231716666,0.0999131190269331,29577,39986,72770,0.406444963583894,0.549484677751821,-0.143039714167926,73115,29775,42580,0.407235177460165,0.582370238665117,-0.175135061204951
"South Carolina","SC","Berkeley County",45015,57397,45223,104458,0.549474429914415,0.432929981427942,0.116544448486473,30492,44223,78919,0.386370835920374,0.560359355795182,-0.173988519874808,61111,24239,35764,0.396638902979824,0.585230154963918,-0.188591251984095
"South Carolina","SC","Calhoun County",45017,4305,3905,8291,0.519237727656495,0.470992642624533,0.0482450850319624,3569,3785,7553,0.472527472527473,0.501125380643453,-0.0285979081159804,7830,4043,3705,0.516347381864623,0.473180076628352,0.0431673052362708
"South Carolina","SC","Charleston County",45019,93297,121485,218857,0.42629205371544,0.555088482433735,-0.128796428718296,89048,75233,175850,0.506386124537959,0.42782485072505,0.0785612738129087,160854,81027,77248,0.503730090641203,0.480236736419362,0.0234933542218409
"South Carolina","SC","Cherokee County",45021,18043,6983,25270,0.714008705975465,0.276335575781559,0.437673130193906,6089,15165,21754,0.279902546658086,0.697113174588581,-0.417210627930496,20753,7219,13306,0.347853322411218,0.641160314171445,-0.293306991760228
"South Carolina","SC","Chester County",45023,8660,6941,15757,0.549597004505934,0.440502633750079,0.109094370755855,6582,7272,14202,0.463455851288551,0.512040557667934,-0.0485847063793832,14324,7839,6336,0.547263334264172,0.442334543423625,0.104928790840547
"South Carolina","SC","Chesterfield County",45025,11297,7431,18876,0.598484848484849,0.393674507310871,0.204810341173978,7125,9576,17128,0.41598552078468,0.55908453993461,-0.14309901914993,16576,7942,8488,0.479126447876448,0.512065637065637,-0.0329391891891891
"South Carolina","SC","Clarendon County",45027,8361,8250,16733,0.49967130819339,0.49303770991454,0.00663359827885013,7635,7246,15156,0.503760886777514,0.478094484032726,0.0256664027447875,15985,8967,6890,0.560963403190491,0.431029089771661,0.12993431341883
"South Carolina","SC","Colleton County",45029,10440,8602,19283,0.541409531711871,0.446092413006275,0.0953171187055956,7616,9083,17231,0.441994080436423,0.527131333062504,-0.0851372526260809,17077,8470,8439,0.495988756807402,0.494173449669146,0.00181530713825617
"South Carolina","SC","Darlington County",45031,16832,15220,32417,0.519233735385754,0.469506740290588,0.0497269950951661,13866,14973,29636,0.46787690646511,0.505230125523013,-0.0373532190579026,30140,15452,14429,0.512674187126742,0.478732581287326,0.033941605839416
"South Carolina","SC","Dillon County",45033,6582,6436,13101,0.502404396610946,0.49126020914434,0.0111441874666056,5832,5637,11696,0.498632010943912,0.481959644322845,0.016672366621067,13186,7623,5477,0.578113150310936,0.415364780828151,0.162748369482785
"South Carolina","SC","Dorchester County",45035,41913,33824,77278,0.542366520872693,0.437692486865602,0.104674034007091,24010,34932,62463,0.384387557434001,0.559243071898564,-0.174855514464563,56735,23390,32469,0.412267559707412,0.57229223583326,-0.160024676125848
"South Carolina","SC","Edgefield County",45037,8184,4953,13304,0.615153337342153,0.372294046903187,0.242859290438966,4491,6842,11644,0.385692201992442,0.587598763311577,-0.201906561319134,11583,4965,6511,0.428645428645429,0.562116895450229,-0.1334714668048
"South Carolina","SC","Fairfield County",45039,4625,7382,12136,0.38109756097561,0.608272907053395,-0.227175346077785,6936,4024,11252,0.616423746889442,0.357625311055812,0.25879843583363,11858,7743,3996,0.652976893236634,0.336987687637038,0.315989205599595
"South Carolina","SC","Florence County",45041,32615,31153,64510,0.505580530150364,0.482917377150829,0.022663152999535,26630,29498,57770,0.460965899255669,0.510611043794357,-0.0496451445386879,57877,28508,28825,0.492561812118804,0.4980389446585,-0.00547713253969623
"South Carolina","SC","Georgetown County",45043,20487,15822,36668,0.558716046689211,0.431493400239991,0.12722264644922,13234,17334,31519,0.419873726958343,0.549953996002411,-0.130080269044069,30870,14119,16476,0.457369614512472,0.533722060252673,-0.0763524457402009
"South Carolina","SC","Greenville County",45045,150021,103030,258155,0.581127617129244,0.399101315101393,0.182026302027852,73338,125595,211572,0.346633770064092,0.593627701208099,-0.246993931144008,191282,67378,120514,0.35224433036041,0.630033144781004,-0.277788814420594
"South Carolina","SC","Greenwood County",45047,19431,12145,32006,0.607104917827907,0.379460101231019,0.227644816596888,10633,16881,28600,0.371783216783217,0.590244755244755,-0.218461538461538,28525,11884,16290,0.416617002629273,0.571078001752848,-0.154460999123576
"South Carolina","SC","Hampton County",45049,3906,5323,9305,0.419774314884471,0.572058033315422,-0.152283718430951,5163,3483,8794,0.587104844211963,0.396065499204003,0.19103934500796,9184,5814,3310,0.633057491289199,0.360409407665505,0.272648083623693
"South Carolina","SC","Horry County",45051,118821,59180,179744,0.661056836389532,0.329246038810753,0.331810797578779,36731,83819,124503,0.295021003509956,0.673228757539979,-0.378207754030023,104584,36620,66653,0.350149162395778,0.637315459343685,-0.287166296947908
"South Carolina","SC","Jasper County",45053,7078,7185,14394,0.491732666388773,0.499166319299708,-0.00743365291093512,7789,6100,14216,0.54790377039955,0.429093978615644,0.118809791783905,9991,5727,4169,0.573215894304874,0.417275547993194,0.155940346311681
"South Carolina","SC","Kershaw County",45055,20471,12699,33629,0.608730559933391,0.377620506110797,0.231110053822594,10293,17464,28875,0.356467532467532,0.604813852813853,-0.24834632034632,27026,10821,15846,0.400392214904166,0.586324280322652,-0.185932065418486
"South Carolina","SC","Lancaster County",45057,30312,18937,49868,0.607844710034491,0.379742520253469,0.228102189781022,13718,23598,38717,0.354314642146861,0.609499702972854,-0.255185060825994,33010,13345,19273,0.404271432899121,0.583853377764314,-0.179581944865192
"South Carolina","SC","Laurens County",45059,20004,10159,30488,0.656127000787195,0.333213067436368,0.322913933350827,8845,16770,26474,0.334101382488479,0.633451688449044,-0.299350305960565,25373,10297,14726,0.405825089662239,0.580380719662633,-0.174555630000394
"South Carolina","SC","Lee County",45061,3008,5329,8431,0.356778555331515,0.632072114814376,-0.275293559482861,5170,2789,8110,0.637484586929716,0.343896424167694,0.293588162762022,8898,5972,2829,0.671162058889638,0.317936614969656,0.353225443919982
"South Carolina","SC","Lexington County",45063,92817,49301,144568,0.642030048143434,0.341022909634221,0.301007138509214,35143,79866,121829,0.288461696312044,0.655558200428469,-0.367096504116426,112204,34007,76392,0.303081886563759,0.680831342911126,-0.377749456347367
"South Carolina","SC","McCormick County",45065,2958,2687,5697,0.519220642443391,0.471651746533263,0.0475688959101281,2479,2651,5215,0.47535953978907,0.508341323106424,-0.0329817833173538,5137,2637,2460,0.51333463110765,0.478878722990072,0.0344559081175784
"South Carolina","SC","Marion County",45067,5711,8872,14704,0.388397714907508,0.603373231773667,-0.214975516866159,8522,5434,14217,0.599423225715693,0.382218470844763,0.217204754870929,14766,9518,5114,0.644588920493025,0.34633617770554,0.298252742787485
"South Carolina","SC","Marlboro County",45069,5044,6290,11446,0.440677966101695,0.549536956141884,-0.108858990040189,5928,4257,10353,0.572587655751956,0.411185163720661,0.161402492031295,11657,7554,4010,0.648022647336364,0.34399931371708,0.304023333619285
"South Carolina","SC","Newberry County",45071,11443,6958,18631,0.614191401427728,0.373463582201707,0.240727819226021,6212,10011,16795,0.369871985710033,0.596070259005656,-0.226198273295624,16287,6891,9218,0.423098176459753,0.565972861791613,-0.14287468533186
"South Carolina","SC","Oconee County",45073,29698,10414,40668,0.730254745746041,0.256073571358316,0.474181174387725,7979,24096,33530,0.237966000596481,0.718640023859231,-0.48067402326275,30613,8537,21573,0.27886845457812,0.704700617384771,-0.425832162806651
"South Carolina","SC","Orangeburg County",45075,13603,27295,41205,0.330129838611819,0.66241960927072,-0.332289770658901,26258,11909,38824,0.676334226251803,0.30674325159695,0.369590974654853,42637,30454,11888,0.714262260477989,0.278818866242935,0.435443394235054
"South Carolina","SC","Pickens County",45077,42907,13645,57546,0.745612205887464,0.237114656101206,0.508497549786258,10327,36096,48871,0.211311411675636,0.738597532278857,-0.527286120603221,45422,11122,33385,0.244859319272599,0.734996257320241,-0.490136938047642
"South Carolina","SC","Richland County",45079,58313,132570,193822,0.300858519672689,0.683978082983356,-0.383119563310666,108401,52753,169400,0.639911452184179,0.311410861865407,0.328500590318772,143016,94350,46725,0.65971639536835,0.326711696593388,0.333004698774962
"South Carolina","SC","Saluda County",45081,6210,2963,9274,0.669613974552512,0.319495363381497,0.350118611171016,2809,5525,8559,0.328192545858161,0.645519336371071,-0.31732679051291,8553,3322,5130,0.388401730386999,0.599789547527183,-0.211387817140185
"South Carolina","SC","Spartanburg County",45083,93560,52926,148655,0.629376744811813,0.356032424069153,0.273344320742659,39888,76101,120793,0.330217810634722,0.630011672861838,-0.299793862227116,108327,40920,65951,0.377745160486305,0.60881405374468,-0.231068893258375
"South Carolina","SC","Sumter County",45085,21000,27379,48920,0.429272281275552,0.559668847097302,-0.13039656582175,24024,18733,44048,0.545405012713404,0.425286051580094,0.120118961133309,47261,27550,19266,0.582933073781765,0.407651128837731,0.175281944944034
"South Carolina","SC","Union County",45087,8183,4935,13257,0.617258806668175,0.372256166553519,0.245002640114656,4727,7058,12087,0.391081327045586,0.5839331513196,-0.192851824274013,12475,5748,6566,0.460761523046092,0.526332665330661,-0.0655711422845692
"South Carolina","SC","Williamsburg County",45089,5532,10289,15985,0.346074444791993,0.643665936815765,-0.297591492023772,9949,4863,15049,0.661107050302346,0.32314439497641,0.337962655325935,16282,11318,4819,0.695123449207714,0.295971010932318,0.399152438275396
"South Carolina","SC","York County",45091,82727,59008,144050,0.574293648038875,0.409635543214162,0.164658104824714,41230,66245,113425,0.363500110204981,0.584042318712806,-0.220542208507825,99428,38757,59149,0.389799654021,0.594892786740154,-0.205093132719154
"South Dakota","SD","Aurora County",46003,1052,317,1405,0.748754448398577,0.225622775800712,0.523131672597865,340,974,1407,0.241648898365316,0.69225302061123,-0.450604122245913,1400,556,804,0.397142857142857,0.574285714285714,-0.177142857142857
"South Dakota","SD","Beadle County",46005,4808,2107,7081,0.679000141222991,0.297556842253919,0.381443298969072,1912,4455,6772,0.282339043118724,0.65785587714117,-0.375516834022445,7263,2881,4230,0.396668043508192,0.582403965303594,-0.185735921795401
"South Dakota","SD","Bennett County",46007,694,466,1183,0.586644125105664,0.393913778529163,0.1927303465765,412,666,1149,0.358572671888599,0.579634464751958,-0.221061792863359,1203,548,626,0.455527847049044,0.520365752285952,-0.0648379052369078
"South Dakota","SD","Bon Homme County",46009,2235,721,3001,0.744751749416861,0.240253248917028,0.504498500499833,704,2105,2974,0.236718224613315,0.707800941492939,-0.471082716879623,3074,1167,1830,0.379635653871178,0.595315549772284,-0.215679895901106
