"Route","Latitude","Longitude","Total"
5,45.003805,-93.295673,64
5,45.004676,-93.294053,64
5,45.0049,-93.295702,121
5,45.005889,-93.294067,75
5,45.005904,-93.295722,68
5,45.005919,-93.298221,12
5,45.005939,-93.302,12
5,45.005957,-93.304529,23
5,45.005975,-93.308331,52
5,45.005979,-93.310896,143
5,45.006009,-93.295441,9
5,45.006021,-93.297966,4
5,45.006042,-93.301706,2
5,45.006047,-93.295642,209
5,45.006062,-93.305543,0
5,45.006073,-93.31143,2
5,45.00608,-93.308077,2
5,45.007614,-93.294265,75
5,45.007841,-93.295643,154
5,45.00942,-93.294263,59
5,45.009644,-93.295645,192
5,45.011203,-93.294272,70
5,45.011424,-93.29565,124
5,45.012988,-93.295639,631
5,45.013052,-93.294274,166
5,45.013318,-93.295641,38
5,45.015006,-93.295297,87
5,45.015049,-93.295665,143
5,45.01666,-93.295519,33
5,45.016841,-93.295666,114
5,45.018487,-93.295516,35
5,45.018668,-93.295664,142
5,45.020232,-93.295518,74
5,45.020454,-93.295666,220
5,45.022046,-93.295542,36
5,45.022262,-93.295691,100
5,45.023821,-93.295559,66
5,45.024081,-93.295708,308
5,45.025709,-93.295581,29
5,45.02589,-93.295729,61
5,45.027487,-93.295609,25
5,45.027711,-93.295808,70
5,45.029481,-93.295685,30
5,45.029662,-93.295833,89
5,45.031435,-93.295703,73
5,45.031615,-93.295851,189
5,45.033248,-93.295674,17
5,45.033572,-93.295826,35
5,45.035393,-93.297182,32
5,45.035393,-93.295909,240
5,45.035394,-93.301021,45
5,45.035395,-93.304863,316
5,45.035395,-93.298467,53
5,45.035399,-93.308331,155
5,45.035498,-93.298905,20
5,45.035498,-93.296927,128
5,45.0355,-93.301408,22
5,45.035501,-93.305201,42
5,45.035506,-93.308436,43
5,45.036318,-93.310561,7
5,45.036575,-93.31074,12
5,45.037118,-93.311707,10
5,45.037458,-93.311999,5
5,45.038026,-93.313093,7
5,45.038865,-93.314135,4
5,45.039646,-93.315412,13
5,45.039696,-93.315316,5
5,45.044036,-93.319485,13
5,45.044373,-93.319471,9
5,45.04573,-93.320048,4
5,45.045875,-93.320265,15
5,45.04752,-93.320808,31
5,45.047525,-93.320975,72
5,45.052008,-93.322781,77
5,45.052141,-93.322464,14
5,45.054549,-93.321715,52
5,45.054635,-93.321588,6
5,45.05687,-93.321859,12
5,45.057084,-93.321899,233
5,45.059151,-93.320513,151
5,45.059174,-93.320347,10
5,45.059506,-93.31827,1877
5,45.06054,-93.319546,14
5,45.060567,-93.319693,264
6,44.860306,-93.351792,5
6,44.860938,-93.353057,NA
6,44.861281,-93.355698,0
6,44.861559,-93.357251,NA
6,44.861642,-93.358949,NA
6,44.861796,-93.331303,NA
6,44.8618,-93.327352,223
6,44.861837,-93.359725,NA
6,44.861896,-93.360972,NA
6,44.862013,-93.331505,0
6,44.862595,-93.323765,13
6,44.863133,-93.336018,NA
6,44.863139,-93.343919,NA
6,44.863142,-93.338375,NA
6,44.863147,-93.340543,NA
6,44.863183,-93.345787,0
6,44.863235,-93.335764,NA
6,44.863241,-93.343843,NA
6,44.863244,-93.345513,0
6,44.863251,-93.340417,0
6,44.863375,-93.32899,0
6,44.863462,-93.363763,NA
6,44.863953,-93.363782,NA
6,44.864071,-93.347821,NA
6,44.864102,-93.352231,NA
6,44.864173,-93.347799,0
6,44.864316,-93.353938,0
6,44.865095,-93.35407,NA
6,44.865422,-93.327296,17
6,44.865566,-93.33335,10
6,44.865568,-93.330854,25
6,44.865634,-93.324129,25
6,44.865691,-93.353916,NA
6,44.865724,-93.335612,16
6,44.866259,-93.363468,NA
6,44.866369,-93.363322,0
6,44.866399,-93.329022,0
6,44.86647,-93.335863,15
6,44.867727,-93.352975,NA
6,44.867775,-93.337002,3
6,44.867974,-93.352953,NA
6,44.868099,-93.355057,NA
6,44.86817,-93.359537,0
6,44.868185,-93.329129,3
6,44.86821,-93.354545,NA
6,44.868301,-93.335299,32
6,44.868312,-93.332575,60
6,44.868328,-93.32906,0
6,44.868367,-93.331599,4
6,44.869126,-93.359968,NA
6,44.869225,-93.359995,0
6,44.870382,-93.33146,84
6,44.870521,-93.331623,16
6,44.871059,-93.32962,28
6,44.871206,-93.32908,1
6,44.872836,-93.329086,0
6,44.873975,-93.324971,94
6,44.874077,-93.325037,6
6,44.874509,-93.321563,26
6,44.874631,-93.321023,76
6,44.876527,-93.321015,37
6,44.877934,-93.321377,6
6,44.878432,-93.321017,10
6,44.879918,-93.321446,22
6,44.881502,-93.321015,223
6,44.881568,-93.323096,1135
6,44.882218,-93.322169,5
6,44.883714,-93.325825,6
6,44.883716,-93.323162,23
6,44.88377,-93.320642,1
6,44.885115,-93.326033,4
6,44.88527,-93.318705,49
6,44.885422,-93.328081,10
6,44.885442,-93.327745,68
6,44.885571,-93.319104,4
6,44.886101,-93.333214,0
6,44.886216,-93.333315,2
6,44.887087,-93.318719,10
6,44.887278,-93.319083,3
6,44.887604,-93.333586,3
6,44.887702,-93.33386,0
6,44.888139,-93.328884,7
6,44.888314,-93.329047,2
6,44.889286,-93.328925,7
6,44.889332,-93.329072,4
6,44.889455,-93.318759,15
6,44.889632,-93.318907,12
6,44.890276,-93.335485,3
6,44.890278,-93.318752,34
6,44.890367,-93.3354,2
6,44.890959,-93.3291,0
6,44.890959,-93.328954,3
6,44.891257,-93.318904,0
6,44.891537,-93.338954,5
6,44.891635,-93.338932,6
6,44.892181,-93.339163,2
6,44.892395,-93.328939,NA
6,44.892495,-93.318772,16
6,44.892563,-93.339018,2
6,44.892592,-93.329087,0
6,44.892675,-93.31892,4
6,44.893903,-93.329098,0
6,44.894253,-93.318901,16
6,44.894321,-93.339202,1
6,44.894351,-93.328946,2
6,44.894368,-93.33906,2
6,44.894555,-93.318752,52
6,44.896114,-93.318765,29
6,44.896171,-93.339047,3
6,44.896295,-93.318913,9
6,44.896321,-93.329077,0
6,44.896321,-93.32893,4
6,44.896368,-93.33923,0
6,44.897914,-93.318779,23
6,44.897965,-93.339081,4
6,44.897984,-93.328932,5
6,44.898094,-93.318926,13
6,44.898164,-93.32908,1
6,44.898176,-93.339229,3
6,44.899235,-93.339081,1
6,44.89966,-93.329088,0
6,44.899733,-93.318742,16
6,44.89977,-93.328938,3
6,44.899914,-93.31889,8
6,44.899998,-93.339244,0
6,44.90072,-93.33912,NA
6,44.9009,-93.339272,NA
6,44.900991,-93.328934,2
6,44.901172,-93.329081,0
6,44.901533,-93.318749,96
6,44.901568,-93.339125,NA
6,44.901714,-93.318896,18
6,44.901863,-93.33927,NA
6,44.902868,-93.339257,NA
6,44.90336,-93.31877,5
6,44.903373,-93.339109,1
6,44.903406,-93.328932,3
6,44.903541,-93.318918,1
6,44.903586,-93.32908,0
6,44.903963,-93.339251,NA
6,44.904978,-93.33925,NA
6,44.905133,-93.318753,10
6,44.90517,-93.339104,0
6,44.905217,-93.328919,11
6,44.905247,-93.338112,NA
6,44.905251,-93.33683,NA
6,44.905254,-93.32912,8
6,44.905256,-93.331336,NA
6,44.905258,-93.33558,2
6,44.905274,-93.333692,NA
6,44.905314,-93.318901,6
6,44.905338,-93.338985,0
6,44.905355,-93.337746,0
6,44.905357,-93.336426,NA
6,44.905361,-93.331082,0
6,44.905363,-93.335132,0
6,44.905376,-93.333372,NA
6,44.905397,-93.329067,6
6,44.90696,-93.318767,9
6,44.907022,-93.32893,10
6,44.907141,-93.318915,1
6,44.907203,-93.329077,1
6,44.908746,-93.318777,11
6,44.908833,-93.32894,3
6,44.908927,-93.318925,2
6,44.909014,-93.329088,2
6,44.910552,-93.318783,11
6,44.910636,-93.32895,17
6,44.910733,-93.318931,6
6,44.911,-93.329103,24
6,44.912317,-93.328975,211
6,44.912357,-93.318793,74
6,44.912585,-93.318941,63
6,44.913047,-93.329126,36
6,44.914185,-93.318799,21
6,44.914238,-93.328978,20
6,44.914365,-93.318947,1
6,44.914419,-93.329126,2
6,44.915998,-93.318809,22
6,44.916033,-93.328993,13
6,44.916179,-93.318957,3
6,44.916213,-93.32914,2
6,44.917826,-93.318812,106
6,44.917838,-93.329022,24
6,44.918006,-93.318959,71
6,44.918019,-93.32917,2
6,44.918809,-93.325421,214
6,44.919591,-93.329183,2
6,44.919624,-93.329036,19
6,44.919631,-93.318822,22
6,44.919812,-93.318969,8
6,44.921437,-93.318835,16
6,44.921617,-93.318983,4
6,44.921891,-93.329026,125
6,44.922071,-93.329174,43
6,44.923245,-93.318845,36
6,44.923276,-93.316505,8
6,44.923299,-93.315165,31
6,44.923375,-93.315258,6
6,44.923387,-93.318792,11
6,44.924455,-93.314611,151
6,44.924691,-93.314671,37
6,44.925024,-93.329021,10
6,44.925111,-93.329168,2
6,44.926854,-93.329016,11
6,44.926967,-93.313374,3
6,44.927035,-93.329163,1
6,44.927541,-93.312994,22
6,44.9286,-93.312965,5
6,44.928662,-93.328999,7
6,44.928767,-93.313144,2
6,44.928843,-93.329147,1
6,44.930362,-93.313129,4
6,44.930381,-93.312971,11
6,44.930462,-93.328982,5
6,44.930643,-93.32913,0
6,44.932154,-93.312927,19
6,44.932242,-93.316608,9
6,44.932247,-93.313128,22
6,44.932252,-93.318957,9
6,44.93227,-93.321518,17
6,44.932282,-93.328977,32
6,44.932295,-93.325331,12
6,44.932347,-93.316354,2
6,44.932354,-93.31287,9
6,44.932355,-93.318703,2
6,44.932375,-93.321264,5
6,44.932397,-93.325076,2
6,44.932424,-93.328924,10
6,44.933492,-93.310338,23
6,44.933521,-93.310512,5
6,44.935642,-93.305475,5
6,44.935716,-93.305579,3
6,44.937646,-93.297867,0
6,44.937659,-93.302275,7
6,44.937659,-93.301124,3
6,44.937764,-93.302029,3
6,44.937765,-93.300785,2
6,44.937883,-93.298464,103
6,44.938059,-93.298318,98
6,44.939252,-93.298451,16
6,44.939382,-93.298305,69
6,44.941206,-93.298288,126
6,44.941478,-93.298436,54
6,44.94271,-93.298427,20
6,44.943182,-93.298275,44
6,44.944573,-93.298405,20
6,44.94502,-93.298253,170
6,44.946458,-93.298234,113
6,44.946675,-93.298378,133
6,44.948272,-93.298208,356
6,44.948903,-93.298366,158
6,44.950104,-93.298361,766
6,44.950151,-93.29821,1227
6,44.951863,-93.298327,34
6,44.951864,-93.29818,125
6,44.953624,-93.297575,126
6,44.953849,-93.29763,40
6,44.955437,-93.296773,144
6,44.955645,-93.296813,77
6,44.95721,-93.295445,211
6,44.957441,-93.295439,172
6,44.959019,-93.294083,151
6,44.959255,-93.294072,115
6,44.960784,-93.292743,124
6,44.961023,-93.292732,72
6,44.96248,-93.291719,390
6,44.962555,-93.291341,384
6,44.964531,-93.290053,30
6,44.966694,-93.288533,110
6,44.967071,-93.28799,200
6,44.969077,-93.288112,103
6,44.969257,-93.287332,115
6,44.971297,-93.288104,20
6,44.972546,-93.28564,96
6,44.972758,-93.285378,187
6,44.973065,-93.284351,457
6,44.973771,-93.28294,159
6,44.974525,-93.280837,239
6,44.974792,-93.225738,418
6,44.974866,-93.280298,200
6,44.975229,-93.279151,138
6,44.975378,-93.226583,206
6,44.975471,-93.278866,146
6,44.975904,-93.277863,503
6,44.976296,-93.277054,175
6,44.976558,-93.229306,3
6,44.9766,-93.272378,18
6,44.976968,-93.27224,31
6,44.977339,-93.275783,959
6,44.977804,-93.274981,274
6,44.977866,-93.232562,6
6,44.977905,-93.229164,173
6,44.978316,-93.274481,772
6,44.978977,-93.235311,18
6,44.979387,-93.272978,522
6,44.979511,-93.272616,159
6,44.980128,-93.234678,623
6,44.980614,-93.239485,19
6,44.980623,-93.271051,126
6,44.980827,-93.270956,949
6,44.98114,-93.237284,167
6,44.981375,-93.269992,23
6,44.981622,-93.269838,185
6,44.982297,-93.268913,56
6,44.98266,-93.268211,43
6,44.982696,-93.241184,104
6,44.982809,-93.245035,117
6,44.98381,-93.266864,33
6,44.983823,-93.243953,121
6,44.98391,-93.266369,80
6,44.983921,-93.26664,53
6,44.983944,-93.247792,217
6,44.984166,-93.268354,97
6,44.984923,-93.246737,139
6,44.985128,-93.250802,109
6,44.986121,-93.249727,56
6,44.986233,-93.253571,16
6,44.986238,-93.261188,5
6,44.986294,-93.262007,16
6,44.986787,-93.255012,236
6,44.987226,-93.252516,15
6,44.987572,-93.257451,40
6,44.987791,-93.253926,120
6,44.98839,-93.254787,22
6,44.988601,-93.258453,128
7,44.896542,-93.222583,55
7,44.89802,-93.222882,144
7,44.898201,-93.22303,15
7,44.900067,-93.222867,89
7,44.900078,-93.223014,3
7,44.901664,-93.222854,48
7,44.901867,-93.223001,0
7,44.903456,-93.222838,31
7,44.903664,-93.222985,1
7,44.905264,-93.222806,58
7,44.905514,-93.22295,2
7,44.907062,-93.222794,16
7,44.907316,-93.222941,2
7,44.908911,-93.222789,21
7,44.90916,-93.222937,5
7,44.910639,-93.222931,19
7,44.910651,-93.222784,34
7,44.91247,-93.222768,54
7,44.912703,-93.222916,18
7,44.914322,-93.222744,10
7,44.914503,-93.222892,0
7,44.915952,-93.22272,5
7,44.916506,-93.222927,1
7,44.91959,-93.222873,0
7,44.919643,-93.216648,12
7,44.919727,-93.222831,7
7,44.919747,-93.215049,3
7,44.919748,-93.216389,7
7,44.919841,-93.214818,18
7,44.921008,-93.220418,173
7,44.921082,-93.220326,261
7,44.921461,-93.215678,8
7,44.921631,-93.215914,0
7,44.923257,-93.216619,32
7,44.923434,-93.216874,5
7,44.925085,-93.217611,15
7,44.925254,-93.217851,3
7,44.926869,-93.21854,30
7,44.927105,-93.218854,8
7,44.928516,-93.219721,28
7,44.928916,-93.220178,9
7,44.930401,-93.221095,15
7,44.930752,-93.221518,6
7,44.932201,-93.22242,23
7,44.932554,-93.222842,3
7,44.934004,-93.223728,72
7,44.934338,-93.224135,14
7,44.935615,-93.224882,22
7,44.936138,-93.225456,8
7,44.937602,-93.22635,19
7,44.937938,-93.226753,3
7,44.939388,-93.227628,70
7,44.939741,-93.228054,18
7,44.941213,-93.228952,34
7,44.941536,-93.229352,8
7,44.942969,-93.230242,41
7,44.943141,-93.230521,14
7,44.944783,-93.231559,35
7,44.945002,-93.231881,22
7,44.94675,-93.232993,13
7,44.948412,-93.234417,264
7,44.948901,-93.23457,136
7,44.950072,-93.234683,218
7,44.950253,-93.234831,35
7,44.951416,-93.234828,36
7,44.951875,-93.23466,25
7,44.951916,-93.233226,9
7,44.952059,-93.233204,2
7,44.9555,-93.23302,17
7,44.955681,-93.233164,10
7,44.957459,-93.233133,22
7,44.957465,-93.232986,21
7,44.95907,-93.232961,15
7,44.95925,-93.233109,12
7,44.960883,-93.23293,9
7,44.961064,-93.233078,11
7,44.962661,-93.23293,40
7,44.962801,-93.234453,40
7,44.962842,-93.233089,179
7,44.963654,-93.23594,24
7,44.96518,-93.23556,38
7,44.965686,-93.236455,76
7,44.966281,-93.238131,14
7,44.966847,-93.239158,45
7,44.967531,-93.241047,28
7,44.968217,-93.242638,34
7,44.968886,-93.243924,33
7,44.969843,-93.245745,45
7,44.971187,-93.246817,46
7,44.971225,-93.247193,66
7,44.972947,-93.247509,60
7,44.973101,-93.247549,57
7,44.974938,-93.267503,0
7,44.975371,-93.253326,7
7,44.975496,-93.252913,23
7,44.975555,-93.268975,8
7,44.97585,-93.263808,NA
7,44.975953,-93.25472,3
7,44.976222,-93.254632,4
7,44.976266,-93.267811,NA
7,44.976606,-93.265156,0
7,44.976812,-93.262981,NA
7,44.977124,-93.257439,21
7,44.977195,-93.272875,3
7,44.977234,-93.257045,14
7,44.977264,-93.27022,5
7,44.977561,-93.26433,11
7,44.977988,-93.258796,9
7,44.978248,-93.260111,12
7,44.978261,-93.262845,0
7,44.978277,-93.266413,51
7,44.978525,-93.263522,2
7,44.978614,-93.266932,20
7,44.978698,-93.261385,22
7,44.979017,-93.270522,NA
7,44.979209,-93.2683,26
7,44.979511,-93.272616,0
7,44.979798,-93.269671,156
7,44.979803,-93.269984,350
7,44.980623,-93.271051,109
7,44.981375,-93.269992,11
7,44.981622,-93.269838,25
7,44.982297,-93.268913,10
7,44.98381,-93.266864,19
7,44.984013,-93.266942,19
7,44.985413,-93.269152,5
7,44.985517,-93.269091,2
7,44.987015,-93.271429,50
7,44.987169,-93.271442,0
7,44.988085,-93.272749,5
7,44.988107,-93.272989,12
7,44.989239,-93.274398,0
7,44.98926,-93.274638,23
7,44.989455,-93.276943,1
7,44.990064,-93.275879,26
7,44.990174,-93.275945,0
7,44.991145,-93.279345,2
7,44.991175,-93.27953,6
7,44.991447,-93.300798,44
7,44.991449,-93.303331,141
7,44.99145,-93.305833,21
7,44.991452,-93.30835,127
7,44.991464,-93.310914,24
7,44.991469,-93.31219,69
7,44.991476,-93.298328,53
7,44.991486,-93.31475,92
7,44.991504,-93.317321,41
7,44.991552,-93.300528,8
7,44.991554,-93.303034,12
7,44.991555,-93.305578,3
7,44.991557,-93.308096,7
7,44.991569,-93.310659,2
7,44.991581,-93.313215,0
7,44.991591,-93.314495,1
7,44.991599,-93.298255,6
7,44.991606,-93.317063,0
7,44.99162,-93.321138,64
7,44.991883,-93.288122,16
7,44.991919,-93.291219,10
7,44.991928,-93.295264,94
7,44.99193,-93.281564,7
7,44.991939,-93.279955,1
7,44.991988,-93.287867,16
7,44.992024,-93.290941,3
7,44.992033,-93.293988,72
7,44.992034,-93.295523,21
7,44.992039,-93.281731,5
7,44.992181,-93.322456,10
8,44.962382,-93.247073,58
8,44.962667,-93.244501,7
8,44.962676,-93.246889,1
8,44.962687,-93.236296,2
8,44.962695,-93.237873,2
8,44.962696,-93.234858,2
8,44.962697,-93.241108,7
8,44.962699,-93.233142,6
8,44.962714,-93.230078,5
8,44.962731,-93.228439,2
8,44.962747,-93.227001,5
8,44.962799,-93.239214,2
8,44.9628,-93.237618,5
8,44.962801,-93.240803,8
8,44.962801,-93.234453,10
8,44.962804,-93.232888,4
8,44.962813,-93.231411,3
8,44.962815,-93.244741,3
8,44.962832,-93.228702,5
8,44.962846,-93.22687,4
8,44.964476,-93.212913,1
8,44.964502,-93.215039,1
8,44.964548,-93.209168,2
8,44.964549,-93.220396,1
8,44.964562,-93.217999,0
8,44.964581,-93.212623,7
8,44.964601,-93.214699,2
8,44.964648,-93.208639,9
8,44.964664,-93.217768,3
8,44.964673,-93.220265,9
8,44.964698,-93.205273,5
8,44.967396,-93.20655,8
8,44.967731,-93.207649,12
9,44.919643,-93.216648,10
9,44.919747,-93.215049,0
9,44.919748,-93.216389,1
9,44.919841,-93.214818,17
9,44.920755,-93.220267,291
9,44.921461,-93.215678,7
9,44.921631,-93.215914,0
9,44.923257,-93.216619,12
9,44.923434,-93.216874,1
9,44.925085,-93.217611,5
9,44.925254,-93.217851,1
9,44.926869,-93.21854,17
9,44.926933,-93.215435,3
9,44.926957,-93.212886,21
9,44.927013,-93.218247,4
9,44.927038,-93.215181,2
9,44.9271,-93.212833,6
9,44.928732,-93.21268,19
9,44.928913,-93.212828,5
9,44.930538,-93.212687,17
9,44.930719,-93.212835,5
9,44.932365,-93.212682,10
9,44.932546,-93.21283,5
9,44.934179,-93.212693,52
9,44.93436,-93.21284,12
9,44.935776,-93.212695,13
9,44.935957,-93.212842,3
9,44.937773,-93.212683,14
9,44.937954,-93.21283,3
9,44.939571,-93.212674,17
9,44.93976,-93.212822,1
9,44.941362,-93.220249,4
9,44.941382,-93.21797,4
9,44.94139,-93.212661,25
9,44.941404,-93.215478,4
9,44.941428,-93.212862,7
9,44.941463,-93.220269,17
9,44.94149,-93.217715,14
9,44.941508,-93.215185,11
9,44.943137,-93.220314,5
9,44.943307,-93.220461,1
9,44.944939,-93.220321,12
9,44.94512,-93.220468,4
9,44.946731,-93.220308,11
9,44.946912,-93.220456,3
9,44.948438,-93.220465,49
9,44.948512,-93.220334,105
9,44.950073,-93.220305,14
9,44.950254,-93.220453,2
9,44.950933,-93.415266,NA
9,44.950939,-93.413631,4
9,44.950963,-93.412152,1
9,44.951022,-93.420842,0
9,44.951027,-93.419463,0
9,44.951031,-93.417624,0
9,44.951037,-93.415375,NA
9,44.951044,-93.413431,0
9,44.951468,-93.41141,1
9,44.951503,-93.411545,0
9,44.951715,-93.419665,55
9,44.952059,-93.220456,5
9,44.952106,-93.220309,16
9,44.952589,-93.410919,0
9,44.952779,-93.41077,7
9,44.95372,-93.2203,0
9,44.95386,-93.411655,0
9,44.9539,-93.220448,NA
9,44.954033,-93.411656,6
9,44.95432,-93.39952,2
9,44.954416,-93.399564,0
9,44.954635,-93.402015,0
9,44.954884,-93.403605,3
9,44.95493,-93.396136,0
9,44.954998,-93.410361,1
9,44.955068,-93.395901,0
9,44.955096,-93.394062,1
9,44.9552,-93.394078,0
9,44.955201,-93.410296,0
9,44.955451,-93.220457,5
9,44.955484,-93.220307,26
9,44.955522,-93.390792,NA
9,44.955531,-93.391286,0
9,44.955534,-93.405453,1
9,44.95564,-93.341785,NA
9,44.955711,-93.405616,0
9,44.955727,-93.332774,NA
9,44.955728,-93.335356,NA
9,44.955743,-93.341531,NA
9,44.955769,-93.339197,NA
9,44.955797,-93.343521,0
9,44.955811,-93.33793,NA
9,44.955832,-93.33252,NA
9,44.955833,-93.335067,NA
9,44.955861,-93.337644,NA
9,44.955913,-93.343375,1
9,44.955934,-93.338978,NA
9,44.956031,-93.388558,0
9,44.956045,-93.387781,NA
9,44.956059,-93.406635,0
9,44.956084,-93.4082,4
9,44.956211,-93.407981,0
9,44.956384,-93.386566,0
9,44.956432,-93.33024,NA
9,44.956635,-93.346054,NA
9,44.956736,-93.346035,NA
9,44.956833,-93.383555,3
9,44.956935,-93.383575,1
9,44.957057,-93.330413,NA
9,44.957208,-93.381304,0
9,44.957301,-93.23637,5
9,44.957303,-93.220302,3
9,44.957306,-93.239404,2
9,44.957316,-93.233291,20
9,44.957331,-93.230025,10
9,44.957332,-93.22104,NA
9,44.957342,-93.224109,8
9,44.957347,-93.227096,6
9,44.957352,-93.381089,0
9,44.957405,-93.236475,16
9,44.957415,-93.380108,0
9,44.957419,-93.240587,6
9,44.957421,-93.232932,47
9,44.957435,-93.229771,12
9,44.957437,-93.220786,8
9,44.957447,-93.223854,23
9,44.957452,-93.226841,22
9,44.957628,-93.330274,NA
9,44.95777,-93.378966,0
9,44.958275,-93.330355,NA
9,44.958308,-93.377273,1
9,44.9585,-93.330534,NA
9,44.958691,-93.376731,0
9,44.959065,-93.241788,25
9,44.959235,-93.242082,7
9,44.959257,-93.330476,NA
9,44.959306,-93.373388,29
9,44.959421,-93.373339,4
9,44.959443,-93.330639,NA
9,44.959718,-93.370751,32
9,44.959822,-93.370802,3
9,44.960546,-93.371085,NA
9,44.960922,-93.368309,0
9,44.961048,-93.243346,6
9,44.961421,-93.243436,27
9,44.961498,-93.328959,NA
9,44.961877,-93.328756,NA
9,44.962072,-93.365545,4
9,44.962085,-93.370948,0
9,44.962108,-93.365743,0
9,44.962154,-93.348147,NA
9,44.962256,-93.347977,0
9,44.962293,-93.371127,NA
9,44.962382,-93.247073,52
9,44.962638,-93.267388,46
9,44.96265,-93.264822,15
9,44.962657,-93.262677,116
9,44.962658,-93.251229,12
9,44.962667,-93.244501,32
9,44.962668,-93.256926,53
9,44.962669,-93.259809,25
9,44.962671,-93.257958,34
9,44.962676,-93.246889,186
9,44.962694,-93.342821,0
9,44.962694,-93.252485,33
9,44.96275,-93.262693,106
9,44.962753,-93.264984,46
9,44.962772,-93.256671,92
9,44.962774,-93.259558,25
9,44.962775,-93.258063,84
9,44.962798,-93.252648,83
9,44.962815,-93.244741,95
9,44.962884,-93.250956,17
9,44.962946,-93.363464,0
9,44.962968,-93.327162,NA
9,44.963131,-93.363241,NA
9,44.96319,-93.327295,NA
9,44.963277,-93.350673,2
9,44.963542,-93.352097,9
9,44.963756,-93.360636,6
9,44.963838,-93.360753,0
9,44.963901,-93.371146,2
9,44.963948,-93.370999,0
9,44.964407,-93.349158,94
9,44.964827,-93.267734,10
9,44.964877,-93.349535,5
9,44.964901,-93.357799,1
9,44.965072,-93.35763,0
9,44.965119,-93.325509,NA
9,44.965135,-93.265061,48
9,44.965262,-93.325212,NA
9,44.965329,-93.355193,4
9,44.965484,-93.355537,0
9,44.965488,-93.370908,NA
9,44.965595,-93.34918,NA
9,44.96566,-93.371045,NA
9,44.966358,-93.26773,5
9,44.967078,-93.265031,34
9,44.967406,-93.370921,NA
9,44.967445,-93.322692,3
9,44.967462,-93.349555,13
9,44.967551,-93.34925,163
9,44.967654,-93.322682,NA
9,44.967675,-93.37076,NA
9,44.967678,-93.351678,0
9,44.967704,-93.354801,2
9,44.967883,-93.267729,24
9,44.967986,-93.26502,101
9,44.96851,-93.340567,0
9,44.968543,-93.341379,7
9,44.968799,-93.342803,0
9,44.969115,-93.339098,16
9,44.969161,-93.321415,NA
9,44.969167,-93.370808,3
9,44.969194,-93.350207,0
9,44.969209,-93.370662,0
9,44.969253,-93.34979,35
9,44.969316,-93.338948,0
9,44.969317,-93.32135,14
9,44.96932,-93.343173,4
9,44.969341,-93.32171,0
9,44.969364,-93.326978,54
9,44.96944,-93.349586,109
9,44.969486,-93.26752,30
